servers,workload,cpu,energy,temperature,efficiency
2,33.88,100.0,272.0,67.57,60.07
2,33.71,100.0,272.0,67.51,60.05
2,33.45,100.0,272.0,67.44,60.02
2,33.24,100.0,272.0,67.55,59.89
2,33.19,100.0,272.0,67.68,59.8
2,32.76,100.0,272.0,67.69,59.67
2,32.48,100.0,272.0,67.65,59.6
2,32.01,100.0,272.0,67.63,59.46
2,31.7,100.0,272.0,67.64,59.36
2,31.33,100.0,272.0,67.57,59.28
2,30.65,100.0,272.0,67.62,59.01
2,30.41,100.0,272.0,67.62,58.92
2,29.87,100.0,272.0,67.76,58.65
2,29.22,100.0,272.0,67.68,58.45
2,28.56,100.0,272.0,67.61,58.24
2,28.05,100.0,272.0,67.66,57.99
2,27.62,100.0,272.0,67.68,57.8
2,26.9,100.0,272.0,67.68,57.49
2,26.09,100.0,272.0,67.7,57.09
2,25.59,100.0,272.0,67.78,56.8
2,24.93,100.0,272.0,67.85,56.42
2,24.17,100.0,272.0,67.96,55.94
2,23.48,100.0,272.0,67.81,55.64
2,22.84,100.0,272.0,67.73,55.3
2,22.26,100.0,272.0,67.76,54.91
2,21.65,100.0,272.0,67.87,54.43
2,21.11,100.0,272.0,68.0,53.97
2,20.48,100.0,272.0,68.19,53.38
2,19.7,99.97,271.99,68.25,52.72
2,19.09,98.84,271.64,68.25,52.42
2,18.52,97.58,270.99,68.39,52.08
2,17.87,96.24,270.06,68.45,51.71
2,17.19,94.05,268.67,68.56,51.66
2,16.65,92.33,267.03,68.44,52.03
2,15.94,89.49,264.87,68.58,52.44
2,15.26,86.81,262.34,68.57,52.91
2,14.76,84.23,259.54,68.42,53.46
2,14.4,81.92,256.61,68.2,54.0
2,13.97,79.97,253.68,68.24,54.31
2,13.78,78.23,250.81,68.22,54.63
2,13.46,76.77,248.08,68.28,54.85
2,13.02,74.77,245.3,68.4,55.13
2,12.73,72.55,242.4,68.38,55.53
2,12.57,69.71,239.24,68.52,55.85
2,12.14,67.71,236.1,68.54,55.56
2,11.94,66.53,233.24,68.61,55.35
2,11.97,65.2,230.55,68.62,55.15
2,11.96,63.53,227.9,68.51,54.99
2,12.11,63.19,225.68,68.34,55.04
2,12.17,63.4,223.96,68.45,55.0
2,12.36,63.19,222.53,68.44,54.99
2,12.29,62.39,221.14,68.42,54.88
2,12.47,61.52,219.77,68.29,54.84
2,12.64,61.61,218.7,68.45,54.75
2,12.95,61.52,217.81,68.24,54.87
2,13.28,62.57,217.42,68.47,54.88
2,13.58,63.14,217.28,68.57,54.9
2,13.94,64.46,217.56,68.43,55.17
2,14.42,66.19,218.31,68.46,55.85
2,14.9,67.56,219.31,68.36,56.59
2,15.43,69.51,220.7,68.26,57.41
2,15.85,71.47,222.4,68.21,57.56
2,16.57,73.75,224.45,68.06,57.82
2,17.19,75.38,226.57,67.96,58.03
2,17.75,77.54,228.92,68.02,57.94
2,18.42,81.19,231.89,67.94,57.71
2,19.17,84.32,235.21,67.78,57.63
2,19.89,87.12,238.7,67.73,57.49
2,20.97,91.19,242.72,67.82,57.22
2,21.74,94.48,246.92,67.9,56.85
2,22.61,98.88,251.6,68.14,56.2
2,23.43,100.0,255.68,68.19,56.23
2,24.25,100.0,258.94,68.36,56.41
2,24.99,100.0,261.55,68.35,56.66
2,25.74,100.0,263.64,68.4,56.9
2,26.41,100.0,265.31,68.47,57.09
2,27.23,100.0,266.65,68.68,57.27
2,28.05,100.0,267.72,68.83,57.48
2,28.97,100.0,268.58,68.81,57.82
2,29.67,100.0,269.26,68.81,58.06
2,30.45,100.0,269.81,68.9,58.26
2,31.11,100.0,270.25,68.97,58.43
2,31.58,100.0,270.6,68.99,58.56
2,32.26,100.0,270.88,68.85,58.85
2,32.97,100.0,271.1,68.87,59.05
2,33.54,100.0,271.28,68.93,59.18
2,34.17,100.0,271.43,69.15,59.22
2,34.8,100.0,271.54,69.23,59.35
2,35.33,100.0,271.63,69.32,59.43
2,35.94,100.0,271.71,69.29,59.61
2,36.52,100.0,271.76,69.26,59.77
2,37.01,100.0,271.81,69.32,59.85
2,37.33,100.0,271.85,69.17,60.02
2,37.72,100.0,271.88,68.98,60.22
2,38.12,100.0,271.9,68.98,60.31
2,38.18,100.0,271.92,68.87,60.39
2,38.65,100.0,271.94,68.95,60.45
2,38.83,100.0,271.95,68.81,60.57
2,38.81,100.0,271.96,68.93,60.49
2,39.24,100.0,271.97,68.87,60.62
2,39.38,100.0,271.97,68.87,60.65
2,39.38,100.0,271.98,68.87,60.66
2,39.45,100.0,271.98,68.99,60.6
2,39.4,100.0,271.99,68.82,60.69
2,39.18,100.0,271.99,68.82,60.64
2,39.15,100.0,271.99,69.02,60.52
2,38.89,100.0,271.99,68.92,60.52
2,38.64,100.0,271.99,68.77,60.55
2,38.29,100.0,272.0,68.89,60.4
2,37.97,100.0,272.0,68.88,60.33
2,37.72,100.0,272.0,68.98,60.21
2,37.41,100.0,272.0,69.0,60.13
2,36.96,100.0,272.0,68.77,60.16
2,36.37,100.0,272.0,68.73,60.04
2,36.02,100.0,272.0,68.83,59.89
2,35.56,100.0,272.0,68.74,59.83
2,35.08,100.0,272.0,68.61,59.78
2,34.59,100.0,272.0,68.74,59.57
2,34.19,100.0,272.0,68.83,59.4
2,33.71,100.0,272.0,68.82,59.27
2,33.07,100.0,272.0,68.83,59.07
2,32.63,100.0,272.0,68.86,58.92
2,32.3,100.0,272.0,68.79,58.86
2,31.83,100.0,272.0,68.83,58.69
2,31.45,100.0,272.0,69.06,58.42
2,31.03,100.0,272.0,69.06,58.28
2,30.53,100.0,272.0,69.05,58.12
2,30.29,100.0,272.0,69.07,58.01
2,30.04,100.0,272.0,69.13,57.89
2,29.64,100.0,272.0,69.05,57.79
2,29.24,100.0,272.0,69.1,57.61
2,28.96,100.0,272.0,69.02,57.55
2,28.63,100.0,272.0,69.11,57.36
2,28.34,100.0,272.0,69.15,57.22
2,28.03,100.0,272.0,69.05,57.15
2,27.73,100.0,272.0,69.13,56.98
2,27.5,100.0,272.0,69.01,56.95
2,27.09,100.0,272.0,69.1,56.71
2,26.86,100.0,272.0,68.91,56.73
2,26.66,100.0,272.0,68.94,56.61
2,26.56,100.0,272.0,68.84,56.63
2,26.47,100.0,272.0,68.88,56.57
2,26.31,100.0,272.0,68.81,56.53
2,26.3,100.0,272.0,68.84,56.51
2,26.19,100.0,272.0,68.86,56.44
2,26.08,100.0,272.0,68.58,56.56
2,26.0,100.0,272.0,68.62,56.5
2,25.98,100.0,272.0,68.62,56.49
2,26.05,100.0,272.0,68.74,56.45
2,26.03,100.0,272.0,68.86,56.37
2,25.92,100.0,272.0,69.04,56.21
2,26.06,100.0,272.0,69.05,56.27
2,26.15,100.0,272.0,68.93,56.38
2,26.14,100.0,272.0,68.85,56.43
2,26.22,100.0,272.0,68.75,56.52
2,26.31,100.0,272.0,68.81,56.54
2,26.49,100.0,272.0,68.72,56.67
2,26.8,100.0,272.0,68.72,56.81
2,27.01,100.0,272.0,68.81,56.86
2,27.21,100.0,272.0,68.86,56.91
2,27.67,100.0,272.0,68.86,57.11
2,28.14,100.0,272.0,68.81,57.34
2,28.61,100.0,272.0,68.63,57.64
2,29.21,100.0,272.0,68.83,57.76
2,29.53,100.0,272.0,69.07,57.74
2,30.13,100.0,272.0,69.03,57.98
2,30.66,100.0,272.0,68.93,58.23
2,31.15,100.0,272.0,68.81,58.47
2,31.77,100.0,272.0,69.0,58.56
2,32.51,100.0,272.0,69.03,58.78
2,33.34,100.0,272.0,68.77,59.19
2,33.99,100.0,272.0,68.61,59.48
2,34.61,100.0,272.0,68.78,59.55
2,35.38,100.0,272.0,68.72,59.79
2,36.17,100.0,272.0,68.63,60.05
2,37.25,100.0,272.0,68.58,60.34
2,38.18,100.0,272.0,68.42,60.66
2,39.15,100.0,272.0,68.33,60.93
2,40.07,100.0,272.0,68.43,61.06
2,41.09,100.0,272.0,68.41,61.28
2,42.25,100.0,272.0,68.48,61.46
2,43.27,100.0,272.0,68.57,61.59
2,44.13,100.0,272.0,68.72,61.65
2,45.0,100.0,272.0,68.78,61.76
2,45.84,100.0,272.0,68.78,61.89
2,46.6,100.0,272.0,68.81,62.0
2,47.56,100.0,272.0,68.83,62.13
2,48.25,100.0,272.0,68.85,62.21
2,49.32,100.0,272.0,68.84,62.37
2,50.14,100.0,272.0,68.85,62.48
2,50.87,100.0,272.0,68.73,62.64
2,51.7,100.0,272.0,68.66,62.79
2,52.65,100.0,272.0,68.82,62.81
2,53.5,100.0,272.0,68.8,62.92
2,54.02,100.0,272.0,68.9,62.92
2,54.52,100.0,272.0,69.0,62.92
2,55.08,100.0,272.0,68.9,63.04
2,55.73,100.0,272.0,68.89,63.12
2,56.33,100.0,272.0,68.82,63.23
2,56.94,100.0,272.0,68.74,63.33
2,57.52,100.0,272.0,68.65,63.45
2,58.05,100.0,272.0,68.64,63.51
2,58.46,100.0,272.0,68.56,63.6
2,58.82,100.0,272.0,68.47,63.68
2,59.4,100.0,272.0,68.46,63.75
2,59.78,100.0,272.0,68.25,63.91
2,60.26,100.0,272.0,68.18,64.0
2,60.57,100.0,272.0,68.15,64.05
2,60.77,100.0,272.0,68.08,64.1
2,60.98,100.0,272.0,68.26,64.01
2,61.03,100.0,272.0,68.25,64.02
2,61.08,100.0,272.0,68.22,64.05
2,61.02,100.0,272.0,68.27,64.01
2,61.11,100.0,272.0,68.37,63.96
2,61.02,100.0,272.0,68.16,64.08
2,60.87,100.0,272.0,68.1,64.1
2,60.55,100.0,272.0,68.18,64.03
2,60.22,100.0,272.0,68.18,63.99
2,60.08,100.0,272.0,68.16,63.99
2,59.78,100.0,272.0,68.22,63.93
2,59.52,100.0,272.0,67.99,64.04
2,59.25,100.0,272.0,68.15,63.92
2,58.86,100.0,272.0,68.17,63.87
2,58.41,100.0,272.0,68.15,63.84
2,57.91,100.0,272.0,68.02,63.87
2,57.46,100.0,272.0,68.07,63.79
2,56.99,100.0,272.0,68.13,63.71
2,56.5,100.0,272.0,68.14,63.65
2,55.82,100.0,272.0,68.21,63.53
2,55.12,100.0,272.0,68.31,63.4
2,54.65,100.0,272.0,68.16,63.44
2,54.09,100.0,272.0,68.09,63.42
2,53.47,100.0,272.0,68.27,63.24
2,52.77,100.0,272.0,68.45,63.05
2,51.96,100.0,272.0,68.28,63.05
2,51.39,100.0,272.0,68.13,63.07
2,50.7,100.0,272.0,68.18,62.95
2,50.03,100.0,272.0,68.05,62.94
2,49.38,100.0,272.0,68.16,62.79
2,48.68,100.0,272.0,68.08,62.74
2,48.31,100.0,272.0,67.98,62.75
2,47.72,100.0,272.0,67.79,62.78
2,47.14,100.0,272.0,67.78,62.69
2,46.76,100.0,272.0,67.81,62.62
2,46.11,100.0,272.0,67.82,62.51
2,45.61,100.0,272.0,67.78,62.46
2,45.38,100.0,272.0,67.75,62.44
2,44.75,100.0,272.0,67.61,62.42
2,44.21,100.0,272.0,67.43,62.44
2,43.88,100.0,272.0,67.4,62.4
2,43.47,100.0,272.0,67.45,62.3
2,42.99,100.0,272.0,67.31,62.3
2,42.81,100.0,272.0,67.43,62.19
2,42.51,100.0,272.0,67.37,62.17
2,42.36,100.0,272.0,67.42,62.11
2,42.18,100.0,272.0,67.32,62.14
2,42.11,100.0,272.0,67.43,62.06
2,41.98,100.0,272.0,67.45,62.03
2,41.82,100.0,272.0,67.45,61.99
2,41.6,100.0,272.0,67.42,61.97
2,41.42,100.0,272.0,67.28,62.02
2,41.12,100.0,272.0,67.36,61.92
2,41.03,100.0,272.0,67.5,61.81
2,40.92,100.0,272.0,67.67,61.69
2,40.88,100.0,272.0,67.48,61.79
2,40.88,100.0,272.0,67.5,61.78
2,40.86,100.0,272.0,67.36,61.87
2,40.79,100.0,272.0,67.47,61.78
2,40.91,100.0,272.0,67.32,61.9
2,41.02,100.0,272.0,67.24,61.97
2,40.98,100.0,272.0,67.12,62.03
2,41.09,100.0,272.0,67.01,62.12
2,41.24,100.0,272.0,67.02,62.14
2,41.51,100.0,272.0,66.89,62.28
2,41.76,100.0,272.0,67.05,62.22
2,41.95,100.0,272.0,67.07,62.25
2,42.21,100.0,272.0,67.04,62.31
2,42.34,100.0,272.0,67.05,62.33
2,42.66,100.0,272.0,66.97,62.44
2,42.75,100.0,272.0,66.93,62.48
2,42.99,100.0,272.0,67.02,62.47
2,43.37,100.0,272.0,67.12,62.48
2,43.78,100.0,272.0,67.19,62.51
2,44.24,100.0,272.0,67.18,62.59
2,44.63,100.0,272.0,67.16,62.67
2,44.84,100.0,272.0,67.29,62.63
2,45.33,100.0,272.0,67.3,62.7
2,45.64,100.0,272.0,67.21,62.81
2,46.01,100.0,272.0,67.32,62.8
2,46.44,100.0,272.0,67.22,62.93
2,46.97,100.0,272.0,67.06,63.1
2,47.16,100.0,272.0,67.06,63.13
2,47.59,100.0,272.0,67.09,63.18
2,47.98,100.0,272.0,67.11,63.22
2,48.3,100.0,272.0,67.17,63.23
2,48.46,100.0,272.0,67.18,63.25
2,48.63,100.0,272.0,67.11,63.31
2,48.74,100.0,272.0,67.09,63.34
2,49.03,100.0,272.0,67.05,63.41
2,49.29,100.0,272.0,67.09,63.42
2,49.62,100.0,272.0,67.08,63.47
2,49.7,100.0,272.0,67.13,63.45
2,49.75,100.0,272.0,67.36,63.32
2,49.9,100.0,272.0,67.25,63.4
2,50.03,100.0,272.0,67.5,63.27
2,50.35,100.0,272.0,67.52,63.3
2,50.65,100.0,272.0,67.64,63.27
2,50.68,100.0,272.0,67.59,63.3
2,50.84,100.0,272.0,67.51,63.37
2,50.97,100.0,272.0,67.65,63.31
2,51.05,100.0,272.0,67.7,63.28
2,50.81,100.0,272.0,67.8,63.19
2,50.72,100.0,272.0,67.76,63.21
2,50.75,100.0,272.0,67.77,63.2
2,50.88,100.0,272.0,67.71,63.26
2,50.75,100.0,272.0,67.68,63.26
2,50.58,100.0,272.0,67.69,63.23
2,50.55,100.0,272.0,67.74,63.19
2,50.29,100.0,272.0,67.7,63.19
2,50.05,100.0,272.0,67.65,63.19
2,49.64,100.0,272.0,67.81,63.04
2,49.38,100.0,272.0,67.66,63.09
2,48.88,100.0,272.0,67.67,63.01
2,48.47,100.0,272.0,67.53,63.04
2,48.09,100.0,272.0,67.45,63.03
2,47.43,100.0,272.0,67.44,62.94
2,46.92,100.0,272.0,67.49,62.83
2,46.39,100.0,272.0,67.58,62.7
2,45.85,100.0,272.0,67.44,62.7
2,45.24,100.0,272.0,67.3,62.69
2,44.68,100.0,272.0,67.08,62.73
2,43.89,100.0,272.0,67.09,62.58
2,43.13,100.0,272.0,66.96,62.53
2,42.44,100.0,272.0,67.04,62.36
2,41.67,100.0,272.0,66.98,62.25
2,40.81,100.0,272.0,67.01,62.06
2,40.26,100.0,272.0,67.07,61.91
2,39.39,100.0,272.0,67.11,61.71
2,38.74,100.0,272.0,67.06,61.6
2,38.04,100.0,272.0,67.03,61.46
2,37.13,100.0,272.0,67.07,61.22
2,36.2,100.0,272.0,67.15,60.94
2,35.54,100.0,272.0,67.2,60.75
2,34.79,100.0,272.0,67.16,60.57
2,33.92,100.0,272.0,67.19,60.31
2,33.08,100.0,272.0,67.34,59.97
2,32.44,100.0,272.0,67.47,59.69
2,31.91,100.0,272.0,67.27,59.64
2,31.28,100.0,272.0,67.09,59.54
2,30.63,100.0,272.0,67.2,59.26
2,29.93,100.0,272.0,67.11,59.06
2,29.54,100.0,272.0,66.95,59.01
2,28.77,100.0,272.0,66.98,58.7
2,28.3,100.0,272.0,67.03,58.47
2,27.76,100.0,272.0,67.01,58.26
2,27.33,100.0,272.0,67.0,58.08
2,26.85,100.0,272.0,67.02,57.86
2,26.57,100.0,272.0,66.93,57.78
2,26.19,100.0,272.0,67.05,57.53
2,25.78,100.0,272.0,67.15,57.27
2,25.62,100.0,272.0,67.3,57.1
2,25.33,100.0,272.0,67.27,56.97
2,25.19,100.0,272.0,67.03,57.05
2,24.88,100.0,272.0,67.06,56.87
2,24.47,100.0,272.0,67.1,56.62
2,24.13,100.0,272.0,67.08,56.44
2,24.04,100.0,272.0,67.35,56.23
2,23.83,100.0,272.0,67.37,56.11
2,23.63,100.0,272.0,67.39,55.98
2,23.55,100.0,272.0,67.39,55.93
2,23.44,100.0,272.0,67.28,55.93
2,23.48,100.0,272.0,67.21,56.0
2,23.21,100.0,272.0,67.1,55.9
2,23.22,100.0,272.0,67.19,55.85
2,22.99,100.0,272.0,67.1,55.77
2,23.18,100.0,272.0,67.12,55.87
2,23.05,100.0,272.0,67.13,55.78
2,22.88,100.0,272.0,67.03,55.74
2,23.05,100.0,272.0,67.28,55.69
2,23.19,100.0,272.0,67.47,55.67
2,23.29,100.0,272.0,67.58,55.66
2,23.53,100.0,272.0,67.57,55.81
2,23.67,100.0,272.0,67.43,55.98
2,23.61,100.0,272.0,67.34,56.0
2,23.72,100.0,272.0,67.39,56.03
2,24.03,100.0,272.0,67.37,56.22
2,24.3,100.0,272.0,67.32,56.4
2,24.48,100.0,272.0,67.3,56.51
2,24.91,100.0,272.0,67.29,56.74
2,25.08,100.0,272.0,67.16,56.91
2,25.29,100.0,272.0,67.02,57.11
2,25.46,100.0,272.0,67.25,57.05
2,25.8,100.0,272.0,67.19,57.26
2,26.0,100.0,272.0,67.25,57.32
2,26.22,100.0,272.0,67.34,57.37
2,26.4,100.0,272.0,67.36,57.44
2,26.55,100.0,272.0,67.33,57.53
2,27.13,100.0,272.0,67.51,57.69
2,27.71,100.0,272.0,67.71,57.82
2,28.17,100.0,272.0,67.75,57.99
2,28.59,100.0,272.0,67.92,58.06
2,29.06,100.0,272.0,67.71,58.37
2,29.53,100.0,272.0,67.65,58.59
2,29.88,100.0,272.0,67.47,58.82
2,30.5,100.0,272.0,67.27,59.17
2,30.94,100.0,272.0,67.06,59.45
2,31.34,100.0,272.0,67.06,59.59
2,31.82,100.0,272.0,67.04,59.76
2,32.22,100.0,272.0,67.19,59.79
2,32.84,100.0,272.0,67.13,60.02
2,33.22,100.0,272.0,67.1,60.16
2,33.54,100.0,272.0,67.23,60.17
2,33.71,100.0,272.0,67.26,60.21
2,34.05,100.0,272.0,67.17,60.36
2,34.23,100.0,272.0,67.11,60.44
2,34.46,100.0,272.0,67.15,60.49
2,34.62,100.0,272.0,67.42,60.37
2,34.68,100.0,272.0,67.42,60.38
2,34.89,100.0,272.0,67.4,60.45
2,34.88,100.0,272.0,67.35,60.48
2,34.98,100.0,272.0,67.24,60.58
2,34.91,100.0,272.0,67.33,60.5
2,34.9,100.0,272.0,67.28,60.53
2,34.68,100.0,272.0,67.36,60.42
2,34.44,100.0,272.0,67.47,60.29
2,34.31,100.0,272.0,67.59,60.18
2,34.05,100.0,272.0,67.37,60.23
2,33.6,100.0,272.0,67.42,60.08
2,33.24,100.0,272.0,67.34,60.02
2,33.02,100.0,272.0,67.32,59.96
2,32.57,100.0,272.0,67.4,59.78
2,32.15,100.0,272.0,67.32,59.7
2,31.84,100.0,272.0,67.26,59.63
2,31.4,100.0,272.0,67.38,59.41
2,30.87,100.0,272.0,67.36,59.24
2,30.52,100.0,272.0,67.32,59.15
2,30.01,100.0,272.0,67.15,59.07
2,29.55,100.0,272.0,67.31,58.8
2,28.81,100.0,272.0,67.09,58.65
2,28.15,100.0,272.0,67.04,58.4
2,27.6,100.0,272.0,67.04,58.17
2,26.76,100.0,272.0,67.03,57.81
2,26.02,100.0,272.0,67.08,57.43
2,25.15,100.0,272.0,66.96,57.07
2,24.47,100.0,272.0,66.95,56.71
2,23.68,100.0,272.0,67.06,56.2
2,23.04,100.0,272.0,67.03,55.84
2,22.27,100.0,272.0,66.93,55.41
2,21.49,100.0,272.0,66.9,54.9
2,20.6,100.0,272.0,66.79,54.31
2,19.76,100.0,272.0,66.74,53.67
2,19.01,99.15,271.75,66.84,53.13
2,18.33,97.46,271.03,66.92,52.8
2,17.48,95.61,269.91,67.17,52.22
2,16.69,92.25,268.0,67.3,52.72
2,15.95,89.91,265.77,67.24,53.17
2,15.22,87.6,263.3,67.32,53.53
2,14.66,84.57,260.41,67.24,54.11
2,13.95,81.97,257.32,67.19,54.59
2,13.33,78.22,253.72,67.06,55.33
2,12.74,75.44,250.01,67.06,55.81
2,12.23,72.76,246.24,66.85,56.41
2,11.84,69.69,242.29,66.83,56.86
2,11.62,66.96,238.32,66.8,56.49
2,11.21,64.71,234.47,66.71,56.24
2,10.77,63.2,230.94,66.61,56.08
2,10.28,60.43,227.28,66.72,55.63
2,10.0,59.03,223.93,66.77,55.4
2,10.0,56.59,220.53,66.89,54.99
2,10.0,54.85,217.28,66.63,54.9
2,10.0,53.1,214.15,66.57,54.69
2,10.0,52.36,211.43,66.54,54.6
2,10.02,51.76,209.07,66.58,54.5
2,10.0,51.77,207.19,66.47,54.57
2,10.0,51.28,205.53,66.26,54.62
2,10.08,51.26,204.2,66.22,54.64
2,10.02,51.11,203.09,66.27,54.59
2,10.0,50.92,202.15,66.11,54.66
2,10.0,51.2,201.48,65.92,54.81
2,10.21,50.97,200.88,66.04,54.71
2,10.38,51.08,200.43,66.05,54.72
2,10.57,51.99,200.34,65.97,54.89
2,10.65,52.04,200.28,65.96,54.91
2,11.07,52.39,200.34,66.13,54.86
2,11.6,54.32,200.97,66.08,55.16
2,12.09,56.22,202.04,66.03,55.45
2,12.74,57.82,203.38,66.09,55.64
2,13.33,59.87,205.06,66.06,56.16
2,14.02,62.15,207.1,65.96,57.25
2,14.69,64.2,209.34,65.92,58.16
2,15.32,67.33,212.07,66.05,58.99
2,15.95,70.66,215.25,66.21,59.56
2,16.67,73.21,218.57,65.99,59.68
2,17.48,75.91,222.03,66.16,59.59
2,18.21,78.83,225.67,66.13,59.45
2,18.93,81.74,229.46,66.04,59.31
2,19.63,84.93,233.45,66.09,58.99
2,20.42,89.38,237.97,66.0,58.54
2,21.11,91.45,242.21,66.02,58.38
2,22.02,94.35,246.47,66.03,58.19
2,22.66,98.51,251.13,66.06,57.57
2,23.48,100.0,255.31,65.98,57.61
2,24.06,100.0,258.64,66.02,57.73
2,24.79,100.0,261.32,65.77,58.12
2,25.45,100.0,263.45,65.83,58.31
2,26.19,100.0,265.16,66.09,58.43
2,26.85,100.0,266.53,66.01,58.71
2,27.34,100.0,267.62,66.07,58.84
2,27.84,100.0,268.5,66.1,59.0
2,28.47,100.0,269.2,66.24,59.14
2,29.27,100.0,269.76,66.4,59.33
2,29.89,100.0,270.21,66.45,59.52
2,30.23,100.0,270.57,66.5,59.59
2,30.82,100.0,270.85,66.49,59.8
2,31.16,100.0,271.08,66.35,59.98
2,31.56,100.0,271.27,66.4,60.08
2,31.72,100.0,271.41,66.3,60.19
2,31.9,100.0,271.53,66.34,60.22
2,32.22,100.0,271.62,66.22,60.39
2,32.3,100.0,271.7,66.35,60.33
2,32.58,100.0,271.76,66.28,60.46
2,32.63,100.0,271.81,66.19,60.53
2,32.93,100.0,271.85,65.9,60.79
2,32.94,100.0,271.88,65.87,60.81
2,33.02,100.0,271.9,65.96,60.78
2,32.97,100.0,271.92,65.76,60.89
2,32.85,100.0,271.94,65.76,60.85
2,32.56,100.0,271.95,65.88,60.69
2,32.29,100.0,271.96,65.9,60.6
2,32.03,100.0,271.97,65.78,60.58
2,31.68,100.0,271.97,65.86,60.42
2,31.32,100.0,271.98,65.98,60.23
2,31.05,100.0,271.98,66.04,60.1
2,30.57,100.0,271.99,66.01,59.95
2,30.32,100.0,271.99,65.75,60.02
2,30.05,100.0,271.99,65.98,59.78
2,29.78,100.0,271.99,65.89,59.74
2,29.45,100.0,271.99,65.95,59.58
2,29.09,100.0,272.0,65.99,59.41
2,28.49,100.0,272.0,65.95,59.2
2,28.06,100.0,272.0,65.9,59.06
2,27.51,100.0,272.0,65.85,58.85
2,27.16,100.0,272.0,65.86,58.69
2,26.49,100.0,272.0,65.99,58.31
2,25.9,100.0,272.0,65.9,58.08
2,25.5,100.0,272.0,65.95,57.85
2,24.97,100.0,272.0,65.98,57.57
2,24.47,100.0,272.0,65.83,57.38
2,24.1,100.0,272.0,65.8,57.2
2,23.56,100.0,272.0,65.99,56.78
2,23.17,100.0,272.0,66.16,56.44
2,22.61,100.0,272.0,66.31,56.0
2,22.1,100.0,272.0,66.36,55.65
2,21.61,100.0,272.0,66.23,55.38
2,21.33,100.0,272.0,66.02,55.31
2,20.85,100.0,272.0,66.21,54.85
2,20.29,100.0,272.0,66.26,54.38
2,19.95,99.8,271.94,66.39,54.08
2,19.62,100.0,271.95,66.29,53.83
2,19.28,98.46,271.5,66.32,53.82
2,18.86,97.32,270.8,66.4,53.64
2,18.69,97.08,270.16,66.48,53.52
2,18.61,96.54,269.49,66.4,53.63
2,18.51,95.67,268.69,66.44,53.72
2,18.43,95.04,267.87,66.48,53.79
2,18.46,94.59,267.07,66.29,54.07
2,18.43,93.5,266.11,66.38,54.24
2,18.41,94.11,265.52,66.45,54.11
2,18.39,93.49,264.86,66.35,54.3
2,18.46,93.05,264.2,66.27,54.53
2,18.49,93.25,263.74,66.27,54.56
2,18.61,93.51,263.44,66.21,54.67
2,18.76,92.46,262.89,66.24,55.01
2,18.82,92.22,262.38,66.26,55.13
2,18.99,93.01,262.21,66.18,55.2
2,19.55,93.49,262.22,66.47,55.4
2,20.01,94.71,262.58,66.53,55.51
2,20.47,96.05,263.28,66.48,55.61
2,21.01,97.28,264.21,66.44,55.76
2,21.53,99.46,265.61,66.6,55.56
2,22.23,100.0,266.89,66.65,55.83
2,22.92,100.0,267.91,66.53,56.28
2,23.54,100.0,268.73,66.37,56.71
2,24.47,100.0,269.38,66.32,57.23
2,25.15,100.0,269.9,66.42,57.49
2,25.9,100.0,270.32,66.49,57.81
2,26.77,100.0,270.66,66.52,58.18
2,27.68,100.0,270.93,66.37,58.66
2,28.72,100.0,271.14,66.44,59.03
2,29.76,100.0,271.31,66.64,59.31
2,30.78,100.0,271.45,66.42,59.8
2,31.6,100.0,271.56,66.45,60.06
2,32.69,100.0,271.65,66.44,60.41
2,33.69,100.0,271.72,66.34,60.76
2,34.85,100.0,271.78,66.24,61.14
2,35.84,100.0,271.82,66.22,61.42
2,36.9,100.0,271.86,66.44,61.55
2,37.99,100.0,271.88,66.25,61.92
2,39.17,100.0,271.91,66.3,62.15
2,40.39,100.0,271.93,66.3,62.41
2,41.52,100.0,271.94,66.33,62.61
2,42.58,100.0,271.95,66.38,62.78
2,43.52,100.0,271.96,66.51,62.87
2,44.73,100.0,271.97,66.75,62.93
2,45.97,100.0,271.98,66.93,63.03
2,47.1,100.0,271.98,66.66,63.36
2,47.98,100.0,271.98,66.76,63.43
2,49.01,100.0,271.99,66.63,63.65
2,50.02,100.0,271.99,66.63,63.79
2,51.06,100.0,271.99,66.71,63.88
2,51.7,100.0,271.99,66.63,64.01
2,52.37,100.0,271.99,66.8,63.99
2,53.07,100.0,272.0,66.77,64.09
2,53.57,100.0,272.0,66.76,64.16
2,54.11,100.0,272.0,66.74,64.23
2,54.58,100.0,272.0,66.79,64.26
2,54.89,100.0,272.0,66.76,64.31
2,55.22,100.0,272.0,66.81,64.31
2,55.46,100.0,272.0,66.72,64.39
2,55.66,100.0,272.0,66.83,64.35
2,55.97,100.0,272.0,66.84,64.37
2,56.08,100.0,272.0,66.94,64.33
2,56.08,100.0,272.0,66.91,64.34
2,55.98,100.0,272.0,66.78,64.41
2,55.72,100.0,272.0,66.76,64.4
2,55.57,100.0,272.0,66.68,64.43
2,55.35,100.0,272.0,66.73,64.37
2,55.12,100.0,272.0,66.65,64.4
2,54.7,100.0,272.0,66.75,64.29
2,54.44,100.0,272.0,66.77,64.25
2,54.04,100.0,272.0,66.87,64.15
2,53.66,100.0,272.0,66.93,64.06
2,53.18,100.0,272.0,66.8,64.09
2,52.48,100.0,272.0,66.81,64.0
2,51.8,100.0,272.0,66.91,63.86
